Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2
100,0,23.5333333333,40.1933333333,22.6,36.4571428571,24.2514285714,34.6,23.4266666667,33.8266666667,22.7,37.834,16.54,1.0,23.6,28.2642857143,24.89,34.545,22.79,37.7957142857,14.3333333333,760.3,46.0,2.3333333333,40.0,2.7,19.8340677656,19.8340677656
150,0,23.6,40.66,22.6,36.536,24.29,34.74,23.39,33.8266666667,22.7385714286,37.9571428571,16.3628571429,1.0,23.6,28.29,24.89,34.73,22.79,37.656,14.2666666667,760.3,46.5,2.1666666667,40.0,2.8,30.8952128165,30.8952128165
100,0,23.6,39.6233333333,22.6,36.47,24.29,34.9285714286,23.39,33.9,22.772,38.054,16.272,1.0,23.5428571429,28.29,24.89,34.79,22.79,37.5785714286,14.2,760.3,47.0,2.0,40.0,2.9,45.5602335744,45.5602335744
120,0,23.6,39.0966666667,22.6,36.356,24.29,35.09,23.39,33.9,22.8242857143,46.7214285714,16.1,1.0,23.5,28.29,25.0,34.79,22.79,36.976,14.1333333333,760.3,47.0,2.0,40.0,2.85,33.2924209069,33.2924209069
120,0,23.5,38.76,22.6,36.2,24.3757142857,35.1528571429,23.3233333333,33.9,23.1,58.17,15.81,1.0,23.5,28.29,25.0,34.79,22.79,36.2671428571,14.0666666667,760.3,47.0,2.0,40.0,2.8,20.6088229665,20.6088229665
110,0,23.5,38.5666666667,22.5,36.29,24.39,35.218,23.3566666667,33.8266666667,23.31,65.7228571429,15.4257142857,1.0,23.5,28.39,25.0,34.76,22.79,35.514,14.0,760.3,47.0,2.0,40.0,2.75,44.1562844324,44.1562844324
120,0,23.5,38.43,22.5,36.1657142857,24.4685714286,35.3685714286,23.3566666667,34.16,24.094,79.08,14.996,1.0,23.5,28.4814285714,25.0,34.6266666667,22.79,35.27,13.9333333333,760.3,47.0,2.0,40.0,2.7,38.9733788441,38.9733788441
120,20,23.5,38.23,22.478,36.254,24.5,35.5,23.39,34.73,23.7642857143,77.9542857143,14.44,1.0,23.478,28.836,25.0,35.4566666667,22.79,35.036,13.8666666667,760.3,47.0,2.0,40.0,2.65,49.8104847851,49.8104847851
110,10,23.5,38.29,22.39,36.29,24.5,35.5514285714,23.39,34.79,23.456,78.43,13.81,1.0,23.4371428571,29.5142857143,25.0,36.1233333333,22.7642857143,35.0,13.8,760.3,47.0,2.0,40.0,2.6,17.1218343778,17.1218343778
80,0,23.89,39.26,24.4985714286,35.0,24.39,37.29,23.89,38.0,20.5,44.4,19.254,1.0,23.0,35.2,23.0,40.89,22.79,39.7257142857,15.8,757.4666666667,64.0,4.3333333333,32.6666666667,9.0,44.7379372315,44.7379372315
80,0,23.89,39.1725,24.39,35.094,24.39,37.2385714286,23.89,38.0,20.6,44.4,19.1714285714,1.0,23.0,35.2,23.0666666667,41.2233333333,22.754,39.59,15.75,757.4222222222,64.25,4.2777777778,32.9722222222,9.0083333333,29.6521738754,29.6521738754
90,0,23.89,39.1633333333,24.3614285714,35.3214285714,24.39,37.178,23.8566666667,37.9666666667,20.6,44.3371428571,19.42,1.0,23.0,35.2,23.2,41.36,22.7642857143,39.4557142857,15.7,757.3777777778,64.5,4.2222222222,33.2777777778,9.0166666667,7.5142566231,7.5142566231
100,0,23.89,39.1266666667,24.29,35.5,24.39,37.1685714286,23.8566666667,37.9666666667,20.6,44.29,19.6714285714,1.0,23.0,35.254,23.26,41.7666666667,22.754,39.4,15.65,757.3333333333,64.75,4.1666666667,33.5833333333,9.025,44.2619190784,44.2619190784
190,0,23.89,39.3333333333,24.29,35.5514285714,24.39,37.09,23.79,37.9,20.6,44.2257142857,19.254,1.0,23.0,35.29,23.39,42.1266666667,22.79,39.4,15.6,757.2888888889,65.0,4.1111111111,33.8888888889,9.0333333333,41.1422162433,41.1422162433
380,0,23.89,39.29,24.29,35.674,24.4371428571,37.2228571429,23.79,37.9,20.6,44.2,19.1857142857,1.0,23.0,35.29,23.4633333333,42.26,22.7,39.45,15.55,757.2444444444,65.25,4.0555555556,34.1944444444,9.0416666667,9.5492448425,9.5492448425
100,0,23.89,42.29,24.2642857143,35.8214285714,24.39,37.2,23.79,37.9,20.6142857143,44.2671428571,19.018,1.0,22.9842857143,35.29,23.5,42.1933333333,22.7,39.2828571429,15.5,757.2,65.5,4.0,34.5,9.05,7.7834778465,7.7834778465
90,0,24.0,42.53,24.2,36.714,24.4842857143,37.3071428571,23.79,37.9666666667,20.64,44.42,18.8357142857,1.0,22.9725,35.30375,23.5,41.7266666667,22.7128571429,39.1971428571,15.45,757.1555555556,65.75,3.9444444444,34.8055555556,9.0583333333,33.8554099086,33.8554099086
110,0,24.0,42.3233333333,24.1571428571,37.1385714286,24.5,37.5257142857,23.79,38.0,20.6,44.5257142857,18.456,1.0,22.934,35.4,23.5333333333,41.59,22.736,39.112,15.4,757.1111111111,66.0,3.8888888889,35.1111111111,9.0666666667,36.1199452193,36.1199452193
90,0,23.9633333333,41.7966666667,24.14,37.29,24.56,37.736,23.79,38.0,20.6,44.7,18.1957142857,1.0,22.89,35.4,23.6,41.6633333333,22.7,39.1685714286,15.35,757.0666666667,66.25,3.8333333333,35.4166666667,9.075,35.3569898056,35.3569898056
110,0,23.9633333333,41.4633333333,24.1,37.29,24.5142857143,37.8985714286,23.79,38.09,20.6,44.7,18.018,1.0,22.89,35.4,23.7,41.7,22.7,39.09,15.3,757.0222222222,66.5,3.7777777778,35.7222222222,9.0833333333,11.8444161839,11.8444161839
100,0,23.89,41.1333333333,24.0,37.2,24.58,38.0,23.73,38.09,20.6,44.678,17.7642857143,1.0,22.89,35.4142857143,23.76,41.6266666667,22.7,39.09,15.25,756.9777777778,66.75,3.7222222222,36.0277777778,9.0916666667,24.5837296243,24.5837296243
90,0,23.89,40.9333333333,24.0,37.2771428571,24.5714285714,38.0642857143,23.7,38.1266666667,20.6,44.59,17.214,2.14,22.89,35.5,23.79,41.5,22.7,39.09,15.2,756.9333333333,67.0,3.6666666667,36.3333333333,9.1,3.1460844679,3.1460844679
140,0,23.89,40.76,23.934,37.29,24.5,38.09,23.7,38.2,20.6,44.59,17.3371428571,2.8814285714,22.89,35.5257142857,23.79,41.5,22.7,39.09,15.15,756.8888888889,67.25,3.6111111111,36.6388888889,9.1083333333,14.819616836,14.819616836
140,0,23.89,40.7,23.89,37.3971428571,24.5571428571,38.09,23.7,38.23,20.8714285714,54.5371428571,18.576,2.352,22.89,35.59,23.89,41.59,22.7,39.09,15.1,756.8444444444,67.5,3.5555555556,36.9444444444,9.1166666667,42.3667410505,42.3667410505
130,10,23.89,40.79,23.79,37.634,24.6,38.09,23.7,38.29,21.1,62.354,19.6428571429,1.0,22.89,35.7357142857,23.9633333333,41.59,22.7,39.09,15.05,756.8,67.75,3.5,37.25,9.125,47.6757110795,47.6757110795
120,0,23.89,40.79,23.7385714286,37.8285714286,24.6,38.09,23.7,38.495,21.1971428571,64.1228571429,19.434,1.0,22.89,35.876,24.05,41.645,22.7,39.09,15.0,756.7555555556,68.0,3.4444444444,37.5555555556,9.1333333333,29.4990469585,29.4990469585
120,0,23.89,40.79,23.7,38.018,24.62,38.112,23.7,39.0,22.0475,80.45625,19.4385714286,1.0,22.89,36.0571428571,24.1,41.7666666667,22.6571428571,39.0514285714,14.95,756.7111111111,68.25,3.3888888889,37.8611111111,9.1416666667,1.6138036503,1.6138036503
130,0,23.89,40.93,23.6285714286,38.0514285714,24.6714285714,38.1685714286,23.7,39.46,21.6,72.314,18.8333333333,1.0,22.89,36.556,24.1666666667,41.9666666667,22.6,39.0,14.9,756.6666666667,68.5,3.3333333333,38.1666666667,9.15,36.2105336506,36.2105336506
70,0,23.6,43.4666666667,23.76,37.9266666667,24.29,38.23,23.39,38.53,21.08,42.774,16.6233333333,5.4666666667,22.79,35.6566666667,23.79,39.3333333333,22.5,37.834,16.5,749.2,54.0,7.0,40.0,7.1,21.9381773029,21.9381773029
90,0,23.6,43.0,23.68,38.458,24.29,38.29,23.39,38.6633333333,21.0,43.4228571429,16.0966666667,7.8,22.73,35.93,23.79,39.754,22.5,38.0528571429,16.2833333333,749.15,55.3333333333,7.0,38.0,7.2166666667,15.0003916118,15.0003916118
100,0,23.6,42.56,23.58,38.674,24.29,38.5666666667,23.3566666667,38.8266666667,21.0,44.08,15.5,10.9266666667,22.7,36.1566666667,23.79,40.976,22.5,38.296,16.0666666667,749.1,56.6666666667,7.0,36.0,7.3333333333,19.1404518904,19.1404518904
110,0,23.6,42.4333333333,23.5,38.8971428571,24.29,38.76,23.3566666667,38.9666666667,21.0,44.6242857143,15.2266666667,13.6666666667,22.7,36.49,23.8233333333,41.6,22.5,38.5,15.85,749.05,58.0,7.0,34.0,7.45,8.6423790897,8.6423790897
100,0,23.6,42.26,23.5,39.2,24.29,38.8266666667,23.3233333333,39.23,21.0,45.256,14.9333333333,18.9,22.7,36.86,23.89,42.2666666667,22.4633333333,38.8266666667,15.6333333333,749.0,59.3333333333,7.0,32.0,7.5666666667,9.6349602449,9.6349602449
240,0,23.6,42.2,23.4371428571,39.34,24.29,38.9,23.39,39.3633333333,21.0,45.94,14.6666666667,22.4266666667,22.7,37.1333333333,23.9266666667,42.86,22.456,39.158,15.4166666667,748.95,60.6666666667,7.0,30.0,7.6833333333,47.2815484973,47.2815484973
130,0,23.6,42.53,23.33,39.518,24.29,39.0,23.3233333333,39.5666666667,20.89,46.7425,14.5333333333,27.6,22.7,37.4633333333,24.0,43.2385714286,22.456,39.456,15.2,748.9,62.0,7.0,28.0,7.8,40.3374858084,40.3374858084
150,10,23.6,42.6633333333,23.29,39.8971428571,24.29,39.06,23.3233333333,39.8333333333,20.89,47.714,14.6,28.7266666667,22.7,37.7233333333,24.1,43.88375,22.5,39.7257142857,14.75,748.9,66.8333333333,6.6666666667,27.1666666667,8.3333333333,17.8914873395,17.8914873395
120,10,23.6,43.09,23.29,40.44,24.3233333333,39.1266666667,23.3566666667,40.0666666667,21.0985714286,55.4685714286,14.4633333333,30.1566666667,22.76,38.0666666667,24.2,44.134,22.5,40.036,14.3,748.9,71.6666666667,6.3333333333,26.3333333333,8.8666666667,29.9632302369,29.9632302369
210,30,23.6666666667,43.2233333333,23.2128571429,40.6271428571,24.39,39.26,23.29,40.4,21.2,56.256,14.33,31.2966666667,22.76,38.7333333333,24.2514285714,44.5928571429,22.5,40.3557142857,13.85,748.9,76.5,6.0,25.5,9.4,46.7938696616,46.7938696616
330,20,23.7,43.29,23.18,40.916,24.39,39.4,23.4266666667,41.2633333333,21.1285714286,53.0828571429,14.19,32.5566666667,22.79,39.5966666667,24.31,45.116,22.5,40.5,13.4,748.9,81.3333333333,5.6666666667,24.6666666667,9.9333333333,14.0829363721,14.0829363721
130,30,23.7,43.29,23.1,41.35,24.39,39.4666666667,23.575,41.9925,21.1,51.09,14.19,33.1633333333,22.8566666667,40.0633333333,24.39,45.5928571429,22.5,40.6814285714,12.95,748.9,86.1666666667,5.3333333333,23.8333333333,10.4666666667,29.0305182803,29.0305182803
130,30,23.6666666667,43.4,23.0,41.736,24.39,39.6266666667,23.5333333333,42.1933333333,21.1285714286,51.4228571429,14.16,33.9266666667,22.89,40.4333333333,24.5,46.2,22.5,41.0,12.5,748.9,91.0,5.0,23.0,11.0,6.4744671574,6.4744671574
150,20,23.6666666667,43.5266666667,22.9371428571,41.9414285714,24.39,39.76,23.6,42.53,21.1,51.938,13.96,34.7333333333,22.89,40.6333333333,24.5142857143,46.34,22.5,41.1528571429,12.4833333333,748.8333333333,91.1666666667,4.8333333333,23.8333333333,11.0166666667,45.555580419,45.555580419
140,20,23.6333333333,43.6266666667,22.87,42.054,24.39,39.8266666667,23.6666666667,42.8633333333,21.1,52.29,13.595,36.495,23.0,40.895,24.6,46.316,22.5,41.332,12.4666666667,748.7666666667,91.3333333333,4.6666666667,24.6666666667,11.0333333333,37.6046481775,37.6046481775
160,30,23.6333333333,43.7,22.79,42.1942857143,24.39,39.9,23.7,42.76,21.1,52.2,13.3233333333,38.0266666667,23.0,41.1266666667,24.6,46.2,22.5,41.5257142857,12.45,748.7,91.5,4.5,25.5,11.05,9.595779248,9.595779248
140,20,23.6666666667,43.8633333333,22.754,42.44,24.39,39.9,23.7,42.7,21.1,52.1371428571,13.13,39.0266666667,23.0,41.26,24.6,46.2,22.43125,41.55625,12.4333333333,748.6333333333,91.6666666667,4.3333333333,26.3333333333,11.0666666667,40.3731040191,40.3731040191
140,20,23.675,43.8725,22.7,42.5514285714,24.39,40.0,23.73,42.7,21.1,52.072,12.8233333333,39.73,23.0,41.4,24.6428571429,46.1114285714,22.39,41.59,12.4166666667,748.5666666667,91.8333333333,4.1666666667,27.1666666667,11.0833333333,25.4775489797,25.4775489797
160,20,23.7,43.9,22.68,42.634,24.39,40.0,23.79,42.6266666667,21.1,52.0,12.43,39.6566666667,23.0,41.4,24.66,45.94,22.39,41.4557142857,12.4,748.5,92.0,4.0,28.0,11.1,10.3324693977,10.3324693977
70,0,24.0666666667,39.59,24.2,35.994,24.7,38.26,23.7,38.73,21.79,44.96,20.558,1.0,23.6,34.498,24.0,40.54,22.6,40.1933333333,17.5,755.5,45.0,3.0,40.0,5.3,37.8527358174,37.8527358174
90,0,24.0666666667,39.3333333333,24.1285714286,35.5542857143,24.6666666667,38.2233333333,23.7,38.6633333333,21.79,44.6785714286,20.2633333333,1.0,23.6,34.3266666667,24.05,40.38625,22.6,39.9666666667,17.5833333333,755.5333333333,45.3333333333,3.0,40.0,5.4666666667,17.4883117317,17.4883117317
70,0,24.0,38.86,24.0,35.054,24.6,37.9633333333,23.7,38.59,21.81,44.356,20.29,1.0,23.6,34.245,24.12,40.214,22.6666666667,39.9,17.6666666667,755.5666666667,45.6666666667,3.0,40.0,5.6333333333,6.5417769947,6.5417769947
100,0,24.0,38.3633333333,23.945,34.8616666667,24.6,37.6333333333,23.6,38.4666666667,21.89,44.0285714286,20.3566666667,1.0,23.6,34.156,24.2,39.9971428571,22.6,39.6633333333,17.75,755.6,46.0,3.0,40.0,5.8,43.0468638428,43.0468638428
400,0,24.0,38.3633333333,23.79,34.736,24.6,37.4333333333,23.6,38.2225,21.934,43.754,20.2633333333,1.0,23.6,34.09,24.236,39.79,22.6,39.59,17.8333333333,755.6333333333,46.3333333333,3.0,40.0,5.9666666667,22.39874769,22.39874769
520,0,24.0,39.0266666667,23.79,34.82,24.5666666667,37.0266666667,23.6,38.03,22.0,43.4557142857,20.5966666667,1.0,23.6,34.09,24.2771428571,39.7614285714,22.6,39.5,17.9166666667,755.6666666667,46.6666666667,3.0,40.0,6.1333333333,42.8499341011,42.8499341011
160,0,24.0,41.7666666667,23.79,35.238,24.5,36.8266666667,23.6,38.03,22.0,43.312,20.4666666667,1.0,23.58,34.09,24.254,39.516,22.6,39.5,18.0,755.7,47.0,3.0,40.0,6.3,0.9437501663,0.9437501663
100,0,24.0,43.1266666667,23.79,36.01,24.5,37.0,23.6,38.09,22.0,43.4971428571,19.8666666667,1.0,23.5,34.09,24.29,39.2957142857,22.6,39.4666666667,17.9333333333,755.7333333333,47.1666666667,3.0,40.0,6.3,25.3761335043,25.3761335043
210,0,24.0,41.6666666667,23.745,36.30375,24.5666666667,37.06,23.6,38.2,22.0,43.7,19.1566666667,1.0,23.5,34.09,24.29,39.2,22.6,39.4666666667,17.8666666667,755.7666666667,47.3333333333,3.0,40.0,6.3,5.9750670567,5.9750670567
110,0,24.0,40.8933333333,23.7,36.4,24.6,37.23,23.5333333333,38.26,22.0,43.7514285714,18.8233333333,1.0,23.5,34.236,24.29,39.2,22.6,39.5,17.8,755.8,47.5,3.0,40.0,6.3,38.6745594791,38.6745594791
70,0,24.0,40.1,23.5414285714,36.4571428571,24.6,37.3725,23.5,38.4,22.0,43.772,18.4633333333,1.0,23.5,34.418,24.29,39.218,22.6,39.56,17.7333333333,755.8333333333,47.6666666667,3.0,40.0,6.3,13.5571044637,13.5571044637
70,0,23.89,39.5266666667,23.37,36.612,24.6,37.4,23.5,38.4666666667,22.0,43.7,18.2633333333,1.0,23.4371428571,34.5928571429,24.2642857143,39.29,22.6,39.7,17.6666666667,755.8666666667,47.8333333333,3.0,40.0,6.3,17.3094287282,17.3094287282
70,0,23.89,39.4,23.29,36.895,24.6,37.4,23.5,38.53,22.0,43.554,17.8566666667,1.0,23.39,34.776,24.236,39.334,22.6,39.76,17.6,755.9,48.0,3.0,40.0,6.3,28.8694725023,28.8694725023
100,0,23.89,39.4,23.245,37.2416666667,24.6,37.4,23.5,38.6633333333,22.0,43.5,17.6633333333,1.5266666667,23.39,35.03375,24.2385714286,39.4557142857,22.6,39.9,17.3833333333,756.0166666667,49.6666666667,3.0,40.0,6.5833333333,18.6073377845,18.6073377845
110,0,23.79,39.6266666667,23.16,37.58,24.4633333333,37.5,23.4633333333,38.8266666667,22.0,43.5,17.3306666667,3.4486666667,23.37,35.276,24.254,40.094,22.6,39.8266666667,17.1666666667,756.1333333333,51.3333333333,3.0,40.0,6.8666666667,29.9088144675,29.9088144675
100,0,23.79,39.76,23.0,37.925,24.3233333333,37.6333333333,23.39,38.9666666667,22.0,43.5,17.175,4.815,23.3614285714,35.4971428571,24.3185714286,41.8114285714,22.6,40.36,16.95,756.25,53.0,3.0,40.0,7.15,32.9791374854,32.9791374854
110,0,23.79,40.03,22.9266666667,38.2833333333,24.23,37.8266666667,23.39,39.1266666667,22.0,43.58,17.1,5.3966666667,23.29,35.736,24.39,42.054,22.6,40.5,16.7333333333,756.3666666667,54.6666666667,3.0,40.0,7.4333333333,2.6055640657,2.6055640657
100,0,23.73,40.1633333333,22.87,38.754,24.29,37.9666666667,23.39,39.2,23.0142857143,70.0228571429,16.85,5.795,23.29,36.0,24.39,41.7371428571,22.6333333333,40.5966666667,16.5166666667,756.4833333333,56.3333333333,3.0,40.0,7.7166666667,19.2172797397,19.2172797397
170,0,23.7,40.5,22.79,38.995,24.26,38.1566666667,23.39,39.23,23.998,82.674,16.2233333333,7.9666666667,23.29,36.1914285714,24.39,41.876,22.625,40.9475,16.3,756.6,58.0,3.0,40.0,8.0,39.9882388534,39.9882388534
90,0,23.29,46.4,23.39,43.46,24.5,41.6633333333,23.79,43.6266666667,22.2,48.7228571429,21.0333333333,1.0,23.2,41.0642857143,22.79,47.5242857143,22.6666666667,44.7233333333,18.0,758.0,68.0,5.0,40.0,11.9,26.4272633358,26.4272633358
60,0,23.29,46.1266666667,23.4214285714,43.3142857143,24.5,41.59,23.73,43.4666666667,22.254,48.656,21.1666666667,1.0,23.2,40.856,22.81,47.74,22.6,44.53,18.05,758.0166666667,66.5,5.0,40.0,11.6166666667,3.9633718552,3.9633718552
80,0,23.39,45.9666666667,23.39,43.178,24.5,41.56,23.73,43.4,22.29,48.6685714286,20.795,1.1,23.2,40.6425,22.89,47.9285714286,22.6333333333,44.5,18.1,758.0333333333,65.0,5.0,40.0,11.3333333333,26.1156382505,26.1156382505
70,0,23.39,45.7666666667,23.4371428571,43.1114285714,24.5,41.5,23.7,43.3633333333,22.474,54.954,20.8566666667,1.0,23.2,40.5242857143,23.0,47.916,22.6333333333,44.4333333333,18.15,758.05,63.5,5.0,40.0,11.05,24.3225078215,24.3225078215
80,0,23.39,45.59,23.434,43.036,24.5,41.4,23.7,43.23,23.9714285714,80.5485714286,20.6633333333,1.0,23.2,40.378,23.0571428571,47.7685714286,22.6,44.3633333333,18.2,758.0666666667,62.0,5.0,40.0,10.7666666667,12.7949833986,12.7949833986
70,0,23.4633333333,45.59,23.4528571429,42.9557142857,24.5,41.3266666667,23.7,43.2,24.456,85.474,20.4666666667,1.0,23.2,40.2257142857,23.12,48.314,22.6,44.29,18.25,758.0833333333,60.5,5.0,40.0,10.4833333333,40.50763509,40.50763509
90,10,23.5,45.6266666667,23.5,42.878,24.6,41.2,23.7,43.2,23.9685714286,87.2685714286,20.26,1.0,23.2,40.09,23.2257142857,48.6214285714,22.6,44.2,18.3,758.1,59.0,5.0,40.0,10.2,37.0260440162,37.0260440162
80,0,23.5,45.6266666667,23.5,42.79,24.6,41.09,23.7,43.2,23.6125,86.69625,20.26,1.0,23.2,40.0242857143,23.29,48.656,22.6,44.1266666667,18.3166666667,758.0833333333,58.6666666667,5.0,40.0,10.1333333333,28.1952402438,28.1952402438
80,0,23.5,45.56,23.39,42.7,24.6,41.09,23.7,43.1266666667,23.5,83.99,20.0666666667,1.0,23.2,39.878,23.3471428571,48.3642857143,22.6666666667,44.1633333333,18.3333333333,758.0666666667,58.3333333333,5.0,40.0,10.0666666667,46.3196709519,46.3196709519
70,0,23.5,45.425,23.39,42.7,24.7,41.2,23.7,43.2,23.4685714286,81.3828571429,20.0,1.0,23.2,39.79,23.39,47.954,22.6,44.0225,18.35,758.05,58.0,5.0,40.0,10.0,45.9887116333,45.9887116333
70,0,23.5666666667,45.3266666667,23.39,42.7,24.7,41.2,23.7,43.1266666667,23.5,79.276,20.0,1.0,23.2,39.7,23.39,47.4228571429,22.6,44.0,18.3666666667,758.0333333333,57.6666666667,5.0,40.0,9.9333333333,20.013759518,20.013759518
80,0,23.6,45.1633333333,23.3471428571,42.6214285714,24.7,41.06,23.7,43.0,23.4214285714,76.3571428571,19.9,1.0,23.2,39.6371428571,23.39,46.916,22.6666666667,44.06,18.3833333333,758.0166666667,57.3333333333,5.0,40.0,9.8666666667,21.812021127,21.812021127
70,0,23.6,45.03,23.29,42.59,24.7,41.0,23.7,43.0,23.39,73.0,19.9666666667,1.1933333333,23.2,39.59,23.39,46.5842857143,22.6,44.0,18.4,758.0,57.0,5.0,40.0,9.8,33.9455666253,33.9455666253
60,0,23.6,44.8633333333,23.2771428571,42.5771428571,24.73,40.8633333333,23.7,42.8633333333,23.3757142857,70.3814285714,21.2333333333,1.0,23.2,39.59,23.412,46.334,22.6,43.9666666667,18.2166666667,758.0166666667,56.8333333333,4.8333333333,40.0,9.5833333333,18.5845548869,18.5845548869
60,0,23.6,44.79,23.2,42.5,24.73,40.79,23.7,42.79,23.236,67.478,21.4933333333,1.0,23.2,39.5,23.4214285714,46.1214285714,22.6666666667,43.9666666667,18.0333333333,758.0333333333,56.6666666667,4.6666666667,40.0,9.3666666667,11.1949398066,11.1949398066
70,0,23.6,44.6633333333,23.2,42.5,24.6666666667,40.76,23.6666666667,42.76,23.2,64.8228571429,20.3666666667,1.0,23.1428571429,39.5,23.39,45.7475,22.6,43.79,17.85,758.05,56.5,4.5,40.0,9.15,7.0316125639,7.0316125639
60,0,23.6,44.53,23.1,42.536,24.6,40.76,23.6,42.7,23.16,62.76,19.16,1.1933333333,23.14,39.5,23.39,45.59,22.6,43.79,17.6666666667,758.0666666667,56.3333333333,4.3333333333,40.0,8.9333333333,13.4939808981,13.4939808981
70,0,23.5,44.4666666667,23.0428571429,42.5128571429,24.5666666667,40.79,23.6,42.7,23.1,61.0842857143,18.26,2.93,23.1,39.5,23.39,45.59,22.6,43.79,17.4833333333,758.0833333333,56.1666666667,4.1666666667,40.0,8.7166666667,30.3068652516,30.3068652516
70,0,23.5,44.3266666667,22.98625,42.6,24.5,40.73,23.6,42.7,23.1,60.176,17.7333333333,4.53,23.1,39.536,23.39,45.59,22.6,43.79,17.3,758.1,56.0,4.0,40.0,8.5,6.1274693464,6.1274693464
120,0,24.8922857143,46.4091428571,25.1,42.4895238095,26.4301904762,41.4123809524,24.1879411765,45.0588235294,23.1308823529,51.0625735294,25.4264705882,1.0,24.1191836735,41.8801428571,24.0742857143,48.7571428571,23.0971428571,46.4197142857,23.1,754.0,49.0,7.0,40.0,11.9,49.8571678763,49.8571678763
110,0,24.945,46.245,25.1,42.4333333333,26.445,41.3,24.2,45.0,23.15,51.0675,25.5,1.0,24.15,41.8175,24.1,48.7,23.1,46.4,23.05,753.9333333333,49.8333333333,6.8333333333,40.0,12.0833333333,1.9979372271,1.9979372271
90,0,24.89,46.4,25.0828828829,42.5383483483,26.39,41.4,24.1954954955,45.0422522523,23.145045045,51.101036036,25.430990991,1.4616666667,24.1441441441,41.8632882883,24.1,48.7,23.1,46.4,23.0,753.8666666667,50.6666666667,6.6666666667,40.0,12.2666666667,32.0223274641,32.0223274641
80,0,24.8854545455,46.4699090909,25.0657657658,42.6433633634,26.4000909091,41.4554545455,24.190990991,45.0845045045,23.1400900901,51.1345720721,25.361981982,1.9233333333,24.1382882883,41.9090765766,24.1071818182,48.7572727273,23.1017272727,46.4454545455,22.95,753.8,51.5,6.5,40.0,12.45,16.8403109885,16.8403109885
90,10,24.8809090909,46.5398181818,25.0486486486,42.7483783784,26.4101818182,41.5109090909,24.1864864865,45.1267567568,23.1351351351,51.1681081081,25.292972973,2.385,24.1324324324,41.9548648649,24.1143636364,48.8145454545,23.1034545455,46.4909090909,22.9,753.7333333333,52.3333333333,6.3333333333,40.0,12.6333333333,8.9039236889,8.9039236889
80,0,24.8763636364,46.6097272727,25.0315315315,42.8533933934,26.4202727273,41.5663636364,24.181981982,45.169009009,23.1301801802,51.2016441441,25.223963964,2.8466666667,24.1265765766,42.0006531532,24.1215454545,48.8718181818,23.1051818182,46.5363636364,22.85,753.6666666667,53.1666666667,6.1666666667,40.0,12.8166666667,12.9706185893,12.9706185893
150,0,24.8718181818,46.6796363636,25.0144144144,42.9584084084,26.4303636364,41.6218181818,24.1774774775,45.2112612613,23.1252252252,51.2351801802,25.154954955,3.3083333333,24.1207207207,42.0464414414,24.1287272727,48.9290909091,23.1069090909,46.5818181818,22.8,753.6,54.0,6.0,40.0,13.0,32.8758795164,32.8758795164
130,0,24.8672727273,46.7495454545,24.9972972973,43.0634234234,26.4404545455,41.6772727273,24.172972973,45.2535135135,23.1202702703,51.2687162162,25.0859459459,3.77,24.1148648649,42.0922297297,24.1359090909,48.9863636364,23.1086363636,46.6272727273,22.6833333333,753.55,54.3333333333,6.1666666667,40.0,13.0,30.5872357101,30.5872357101
120,10,24.8627272727,46.8194545455,24.9801801802,43.1684384384,26.4505454545,41.7327272727,24.1684684685,45.2957657658,23.1153153153,51.3022522523,25.0169369369,4.2316666667,24.109009009,42.138018018,24.1430909091,49.0436363636,23.1103636364,46.6727272727,22.5666666667,753.5,54.6666666667,6.3333333333,40.0,13.0,37.3846890172,37.3846890172
120,0,24.8581818182,46.8893636364,24.9630630631,43.2734534535,26.4606363636,41.7881818182,24.163963964,45.338018018,23.1103603604,51.3357882883,24.9479279279,4.6933333333,24.1031531532,42.1838063063,24.1502727273,49.1009090909,23.1120909091,46.7181818182,22.45,753.45,55.0,6.5,40.0,13.0,31.6257073893,31.6257073893
120,0,24.8536363636,46.9592727273,24.9459459459,43.3784684685,26.4707272727,41.8436363636,24.1594594595,45.3802702703,23.1054054054,51.3693243243,24.8789189189,5.155,24.0972972973,42.2295945946,24.1574545455,49.1581818182,23.1138181818,46.7636363636,22.3333333333,753.4,55.3333333333,6.6666666667,40.0,13.0,18.1428116048,18.1428116048
110,10,24.8490909091,47.0291818182,24.9288288288,43.4834834835,26.4808181818,41.8990909091,24.154954955,45.4225225225,23.1004504505,51.4028603604,24.8099099099,5.6166666667,24.0914414414,42.2753828829,24.1646363636,49.2154545455,23.1155454545,46.8090909091,22.2166666667,753.35,55.6666666667,6.8333333333,40.0,13.0,24.4234270882,24.4234270882
110,10,24.8445454545,47.0990909091,24.9117117117,43.5884984985,26.4909090909,41.9545454545,24.1504504505,45.4647747748,23.0954954955,51.4363963964,24.7409009009,6.0783333333,24.0855855856,42.3211711712,24.1718181818,49.2727272727,23.1172727273,46.8545454545,22.1,753.3,56.0,7.0,40.0,13.0,21.1649081088,21.1649081088
