Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2
200,0,20.6,38.6633333333,21.96,36.43,23.0,35.26,19.65,38.09,19.4266666667,41.6633333333,9.26,24.1266666667,19.1,31.6,21.39,41.09,19.5,39.2666666667,6.3,765.85,86.5,3.6666666667,34.6666666667,4.2333333333,8.2980263396,8.2980263396
160,0,20.6,38.59,22.1666666667,35.8966666667,23.0,35.2,19.79,37.8333333333,19.3566666667,41.9333333333,9.3,20.8233333333,19.1,31.6,21.39,41.045,19.5,39.4633333333,6.7,765.9,85.0,4.0,29.0,4.4,31.1613717349,31.1613717349
50,0,20.6,38.4666666667,22.34,35.44,22.89,35.1633333333,19.8566666667,37.6266666667,19.29,42.06,9.2266666667,19.3633333333,19.1,31.5333333333,21.3566666667,40.9633333333,19.5,39.9233333333,6.8833333333,765.9166666667,82.8333333333,4.3333333333,29.0,4.1833333333,2.1177843562,2.1177843562
160,0,20.6666666667,38.5266666667,22.9266666667,35.2933333333,22.8233333333,35.09,19.9266666667,37.43,19.29,42.2,9.6,17.8,19.1,31.4633333333,21.3566666667,41.1633333333,19.5666666667,40.73,7.0666666667,765.9333333333,80.6666666667,4.6666666667,29.0,3.9666666667,49.5906269643,49.5906269643
60,0,20.7,38.7,23.26,36.1666666667,22.6666666667,34.9,20.0666666667,37.23,19.29,42.2675,9.8,14.3333333333,19.1,31.3233333333,21.39,41.29,19.5666666667,40.73,7.25,765.95,78.5,5.0,29.0,3.75,37.556730397,37.556730397
60,0,20.7,38.7,23.4266666667,36.3633333333,22.6,34.8266666667,20.1333333333,37.06,19.29,42.3633333333,10.0633333333,11.0966666667,19.1,31.2,21.39,41.1566666667,19.5333333333,40.73,7.4333333333,765.9666666667,76.3333333333,5.3333333333,29.0,3.5333333333,14.1038648086,14.1038648086
50,0,20.79,38.545,23.5666666667,36.23,22.6,34.76,20.2,36.86,19.29,42.4666666667,10.2633333333,8.23,19.1,30.9633333333,21.39,40.8633333333,19.6,40.73,7.6166666667,765.9833333333,74.1666666667,5.6666666667,29.0,3.3166666667,35.6544958311,35.6544958311
40,0,20.8233333333,38.3633333333,23.73,35.96,22.5333333333,34.6266666667,20.29,36.6633333333,19.29,42.4,10.5,5.8333333333,19.1,30.8233333333,21.39,40.73,19.6,40.59,7.8,766.0,72.0,6.0,29.0,3.1,18.6726011569,18.6726011569
80,0,21.2,36.4333333333,18.1,40.4,22.2,35.0,20.32,34.8425,19.6,46.09,2.4975,41.0,19.33,29.7,22.1666666667,40.76,19.5,39.1242857143,1.7,764.5,94.0,1.0,27.0,0.8,20.6602417515,20.6602417515
80,0,21.2,36.5,18.1,40.4,22.2,34.9333333333,20.5666666667,35.26,19.5666666667,45.9666666667,2.9,41.06,19.3471428571,29.7385714286,22.1666666667,40.5666666667,19.5,38.918,2.2666666667,764.5,92.3333333333,1.0,29.1666666667,1.1,47.7775158011,47.7775158011
70,0,21.2,36.73,18.1333333333,40.29,22.2,34.9,20.7633333333,35.5666666667,19.5,45.9,3.4266666667,41.7333333333,19.29,29.736,22.1,40.3333333333,19.5,38.7642857143,2.8333333333,764.5,90.6666666667,1.0,31.3333333333,1.4,20.4417064204,20.4417064204
80,0,21.2,36.79,18.2,40.29,22.2,34.9,20.9633333333,35.7,19.5,45.8633333333,4.1,43.0,19.3614285714,29.7642857143,22.1,40.1266666667,19.5,38.554,3.4,764.5,89.0,1.0,33.5,1.7,5.1294840989,5.1294840989
340,0,21.2,36.79,18.3233333333,40.29,22.2,34.8266666667,21.1333333333,35.79,19.5,45.79,5.4566666667,45.8,19.33,29.79,22.0,39.9,19.5,38.3671428571,3.9666666667,764.5,87.3333333333,1.0,35.6666666667,2.0,21.7619721894,21.7619721894
370,0,21.2,36.73,18.6725,40.2475,22.2,34.9,21.2,35.6566666667,19.5,45.7,6.8566666667,45.0666666667,19.39,29.79,22.0666666667,39.8266666667,19.56,38.038,4.5333333333,764.5,85.6666666667,1.0,37.8333333333,2.3,43.5140906251,43.5140906251
80,0,21.2,36.73,19.5,39.36,22.29,34.8633333333,21.29,35.73,19.575,45.595,8.46,37.03,19.39,29.79,22.0,39.6633333333,19.6714285714,37.7642857143,5.1,764.5,84.0,1.0,40.0,2.6,1.7259619432,1.7259619432
50,0,21.26,36.93,20.3,38.2333333333,22.3566666667,34.73,21.29,35.8633333333,19.5333333333,45.4333333333,9.5333333333,29.7633333333,19.39,29.79,22.0,39.53,19.7,37.7,5.6666666667,764.4833333333,82.0,1.0,38.1666666667,2.7666666667,29.8652770813,29.8652770813
50,0,21.29,37.0,20.8333333333,37.5666666667,22.5333333333,34.6633333333,21.3566666667,35.8633333333,19.5666666667,45.3333333333,10.7,19.2,19.39,29.7675,22.0,39.4,19.7,37.84,6.2333333333,764.4666666667,80.0,1.0,36.3333333333,2.9333333333,40.1888155495,40.1888155495
40,0,21.29,37.06,21.6666666667,36.5566666667,22.6,34.53,21.3566666667,35.79,19.5,45.2,11.4333333333,9.6,19.39,29.7,22.0,39.295,19.754,37.9,6.8,764.45,78.0,1.0,34.5,3.1,4.2515508947,4.2515508947
50,0,21.29,37.145,22.3333333333,35.6966666667,22.6,34.5,21.39,35.79,19.5333333333,45.06,12.3566666667,4.36,19.39,29.7,21.9266666667,39.1266666667,19.79,37.9,7.3666666667,764.4333333333,76.0,1.0,32.6666666667,3.2666666667,10.8718181611,10.8718181611
50,0,21.39,37.09,22.9266666667,34.6233333333,22.6,34.5,21.39,35.79,19.6,44.9333333333,13.0233333333,2.2333333333,19.39,29.7,21.89,39.0,19.79,37.9,7.9333333333,764.4166666667,74.0,1.0,30.8333333333,3.4333333333,12.5225683674,12.5225683674
50,0,21.39,36.9633333333,23.3266666667,33.6233333333,22.5666666667,34.53,21.5333333333,35.9,19.5333333333,44.8633333333,13.6666666667,1.0,19.39,29.7,21.89,38.9333333333,19.8185714286,37.9285714286,8.5,764.4,72.0,1.0,29.0,3.6,11.4382653031,11.4382653031
60,0,21.4266666667,36.79,23.7633333333,32.9233333333,22.5,34.59,21.6,35.6266666667,19.5333333333,44.73,14.0,1.0,19.39,29.6,21.89,38.76,19.79,37.96,8.9333333333,764.35,69.6666666667,1.1666666667,29.0,3.5166666667,42.3105957452,42.3105957452
50,0,21.5,36.73,24.03,32.39,22.5,34.7,21.7,35.56,19.5,44.59,14.43,1.0,19.39,29.5428571429,21.89,38.7,19.79,38.0,9.3666666667,764.3,67.3333333333,1.3333333333,29.0,3.4333333333,22.5649531116,22.5649531116
70,0,21.5,36.6633333333,24.4266666667,31.8266666667,22.5,34.79,21.76,35.4333333333,19.5666666667,44.53,14.8966666667,1.0,19.39,29.54,21.8233333333,38.5666666667,19.79,38.2,9.8,764.25,65.0,1.5,29.0,3.35,9.743787453,9.743787453
50,0,21.5,36.59,24.6333333333,31.5666666667,22.5,34.79,21.9266666667,35.4666666667,19.5,44.4,15.2566666667,1.0,19.39,29.5,21.8233333333,38.5666666667,19.79,38.2514285714,10.2333333333,764.2,62.6666666667,1.6666666667,29.0,3.2666666667,36.5159636945,36.5159636945
50,0,21.6,36.5,24.8233333333,31.26,22.5333333333,34.9333333333,22.0,35.4,19.5666666667,44.3266666667,15.59,1.0,19.434,29.6,21.79,38.5,19.79,38.356,10.6666666667,764.15,60.3333333333,1.8333333333,29.0,3.1833333333,42.6824770286,42.6824770286
60,0,21.6,36.5,24.89,31.0666666667,22.6,34.9333333333,22.1,35.3633333333,19.6,44.29,16.045,1.0,19.4685714286,29.6571428571,21.79,38.5,19.8328571429,38.4714285714,11.1,764.1,58.0,2.0,29.0,3.1,2.3773720022,2.3773720022
60,0,21.79,40.09,19.5333333333,42.76,22.8566666667,37.6633333333,21.8566666667,38.1333333333,19.8233333333,48.4333333333,7.8666666667,54.2266666667,20.934,39.016,22.6,44.36,20.0,42.156,6.6,761.5,95.0,2.0,25.0,5.8,14.2167787999,14.2167787999
50,0,21.79,40.0,19.6,42.6266666667,22.89,37.79,21.79,38.1266666667,19.8233333333,48.3266666667,8.0633333333,52.6266666667,20.89,38.7957142857,22.6,44.1633333333,19.9528571429,42.09,6.8833333333,761.6,94.1666666667,2.1666666667,25.1666666667,5.95,12.2321652598,12.2321652598
50,0,21.79,39.9333333333,19.6,42.5,22.89,37.79,21.79,38.2,19.8233333333,48.2666666667,8.2633333333,50.8333333333,20.89,38.554,22.5333333333,43.9633333333,20.0,42.036,7.1666666667,761.7,93.3333333333,2.3333333333,25.3333333333,6.1,37.0466766413,37.0466766413
50,0,21.79,39.845,19.6,42.4333333333,22.89,37.79,21.79,38.29,19.89,48.2,8.65,47.9,20.89,38.3671428571,22.5666666667,43.76,20.0,41.9285714286,7.45,761.8,92.5,2.5,25.5,6.25,25.0882899505,25.0882899505
50,0,21.79,39.76,19.73,42.3633333333,22.89,37.79,21.79,38.29,19.8233333333,48.0666666667,9.3266666667,41.7566666667,20.89,38.178,22.5,43.6266666667,20.0,41.79,7.7333333333,761.9,91.6666666667,2.6666666667,25.6666666667,6.4,29.8255339614,29.8255339614
40,10,21.79,39.7,19.9966666667,42.1566666667,22.9266666667,37.79,21.79,38.29,19.89,48.0,9.7933333333,37.3633333333,20.89,37.9971428571,22.5,43.4666666667,20.1,41.79,8.0166666667,762.0,90.8333333333,2.8333333333,25.8333333333,6.55,42.5418243976,42.5418243976
70,0,21.79,39.7,20.9566666667,41.1,23.025,37.7225,21.79,38.29,19.8233333333,47.86,10.1666666667,33.8633333333,20.89,37.79,22.5,43.4,20.1,41.6971428571,8.3,762.1,90.0,3.0,26.0,6.7,12.4697314459,12.4697314459
50,0,21.79,39.7,21.43,39.9666666667,23.1,37.7,21.79,38.4,19.89,47.76,10.4333333333,32.7966666667,20.89,37.6371428571,22.5,43.245,20.16,41.536,8.4666666667,762.1833333333,88.6666666667,3.3333333333,28.3333333333,6.6333333333,12.9291374469,12.9291374469
60,0,21.79,39.59,21.9566666667,39.1933333333,23.23,37.59,21.79,38.4666666667,19.8233333333,47.6266666667,10.7933333333,30.5633333333,20.87,37.458,22.39,42.9666666667,20.2,41.5,8.6333333333,762.2666666667,87.3333333333,3.6666666667,30.6666666667,6.5666666667,16.4003236918,16.4003236918
50,0,21.79,39.59,22.5633333333,38.5266666667,23.29,37.59,21.8233333333,38.53,19.89,46.8233333333,11.1266666667,28.43,20.8614285714,37.29,22.39,42.8266666667,20.2,41.46,8.8,762.35,86.0,4.0,33.0,6.5,21.8739919947,21.8739919947
50,0,21.79,39.59,23.3333333333,37.4666666667,23.39,37.56,21.9175,38.59,19.9633333333,45.9566666667,11.46,25.3333333333,20.85,37.156,22.39,42.7,20.2514285714,41.4571428571,8.9666666667,762.4333333333,84.6666666667,4.3333333333,35.3333333333,6.4333333333,40.2739118668,40.2739118668
50,0,21.79,39.59,23.7933333333,36.8,23.39,37.5,22.0,38.53,20.1,45.49,11.6,21.26,20.8471428571,37.0128571429,22.39,42.6266666667,20.29,41.44,9.1333333333,762.5166666667,83.3333333333,4.6666666667,37.6666666667,6.3666666667,2.3115377524,2.3115377524
30,0,21.8566666667,39.6633333333,24.1966666667,35.99,23.39,37.5,22.1,38.59,20.1,45.0966666667,11.6666666667,19.39,20.87,36.918,22.39,42.5,20.29,41.4285714286,9.3,762.6,82.0,5.0,40.0,6.3,37.9439145676,37.9439145676
30,0,21.8566666667,39.6633333333,24.5966666667,35.4566666667,23.3233333333,37.5,22.1666666667,38.53,20.1333333333,44.7233333333,11.9333333333,16.99,20.8614285714,36.79,22.3233333333,42.5,20.29,41.5,9.4666666667,762.7,80.3333333333,5.0,40.0,6.15,42.7800635109,42.7800635109
20,0,21.89,39.7,25.0666666667,34.6233333333,23.29,37.53,22.23,38.5,20.2,44.53,12.19,13.8633333333,20.83,36.59,22.3566666667,42.29,20.29,41.5,9.6333333333,762.8,78.6666666667,5.0,40.0,6.0,9.3154294416,9.3154294416
40,10,21.89,39.7,25.26,34.0966666667,23.29,37.59,22.29,38.4333333333,20.2,44.3333333333,12.13,12.33,20.8757142857,36.44,22.29,42.29,20.29,41.48,9.8,762.9,77.0,5.0,40.0,5.85,9.8823136417,9.8823136417
60,0,22.0,39.6633333333,25.4266666667,33.6333333333,23.2,37.53,22.39,38.29,20.26,44.2,12.3,9.2566666667,20.79,36.236,22.29,42.09,20.29,41.4,9.9666666667,763.0,75.3333333333,5.0,40.0,5.7,3.9662506199,3.9662506199
60,0,22.0,39.59,25.6333333333,33.36,23.2,37.59,22.39,38.23,20.29,44.06,12.36,8.2566666667,20.8025,36.08375,22.29,42.03,20.29,41.4,10.1333333333,763.1,73.6666666667,5.0,40.0,5.55,0.3489340656,0.3489340656
50,0,22.0,39.56,25.73,32.9,23.1333333333,37.59,22.5,38.2,20.29,43.82,12.39,5.2,20.8471428571,35.9285714286,22.29,41.8633333333,20.29,41.3371428571,10.3,763.2,72.0,5.0,40.0,5.4,8.5041072918,8.5041072918
70,0,21.89,35.8266666667,18.79,39.03,22.79,36.09,21.8566666667,33.3633333333,20.5,44.76,3.5666666667,47.93,21.2,33.7928571429,22.7,39.56,20.2,37.714,2.2,766.7,94.0,1.0,27.0,1.3,45.5360797117,45.5360797117
50,0,21.89,35.79,18.79,38.9666666667,22.79,35.9666666667,21.79,33.3175,20.5,44.6266666667,3.8333333333,47.8633333333,21.2,33.8225,22.7,39.5,20.2,37.4971428571,2.85,766.7,92.1666666667,1.0,27.3333333333,1.65,42.7604099386,42.7604099386
60,0,21.89,35.79,18.8566666667,38.9666666667,22.79,35.9,21.79,33.4,20.4266666667,44.4,4.2266666667,48.5266666667,21.2,33.92,22.7,39.4,20.2,37.29,3.5,766.7,90.3333333333,1.0,27.6666666667,2.0,28.0831477954,28.0831477954
50,0,21.79,35.73,18.89,38.9333333333,22.79,35.8333333333,21.79,33.4333333333,20.5,44.1333333333,4.8333333333,50.0,21.2,34.0,22.7,39.4,20.2,37.15,4.15,766.7,88.5,1.0,28.0,2.35,30.1578325103,30.1578325103
50,0,21.79,35.73,18.89,39.06,22.73,35.5666666667,21.79,33.5,20.5333333333,45.36,6.2333333333,52.9266666667,21.2,34.0,22.7,39.29,20.218,37.016,4.8,766.7,86.6666666667,1.0,28.3333333333,2.7,9.4599384465,9.4599384465
80,0,21.79,35.7,19.3,39.1,22.79,35.4666666667,21.79,33.5666666667,20.6,46.56,7.5666666667,52.1266666667,21.1571428571,34.08,22.6666666667,39.26,20.2514285714,36.7571428571,5.45,766.7,84.8333333333,1.0,28.6666666667,3.05,1.7833534512,1.7833534512
60,10,21.79,35.7,20.16,38.36,22.8566666667,35.4,21.79,33.76,20.6,44.9266666667,9.1566666667,42.5333333333,21.2,34.394,22.6,39.1266666667,20.33,36.59,6.1,766.7,83.0,1.0,29.0,3.4,1.755339466,1.755339466
370,0,21.8233333333,35.79,21.0566666667,37.0933333333,23.0,35.1633333333,21.79,33.79,20.6,44.0,10.23,32.3266666667,21.2,34.7542857143,22.6,39.09,20.39,36.4557142857,6.6,766.7333333333,80.5,1.0,30.8333333333,3.4166666667,23.5655716737,23.5655716737
400,0,21.8233333333,35.79,21.6566666667,36.3666666667,23.0666666667,35.09,21.8566666667,33.8633333333,20.5666666667,43.8266666667,11.2966666667,21.6333333333,21.236,35.0,22.6,39.03,20.39,36.378,7.1,766.7666666667,78.0,1.0,32.6666666667,3.4333333333,6.8415044341,6.8415044341
70,0,21.89,36.1333333333,22.4566666667,35.4966666667,23.1,35.0,21.9266666667,33.9,20.5,44.16,12.0233333333,14.9,21.29,34.9428571429,22.6,38.9666666667,20.39,36.29,7.6,766.8,75.5,1.0,34.5,3.45,10.7886998914,10.7886998914
70,0,21.89,36.6,23.1233333333,34.6966666667,23.1666666667,34.86,22.075,33.975,20.5,44.2233333333,12.93,7.8933333333,21.236,34.794,22.6,38.9,20.5,36.4,8.1,766.8333333333,73.0,1.0,36.3333333333,3.4666666667,19.2580966512,19.2580966512
80,0,22.0,36.7666666667,23.9,33.85,23.2,34.79,22.1333333333,34.0,20.5,43.89,13.2633333333,2.9666666667,21.2,34.4542857143,22.6,38.76,20.5,36.59375,8.6,766.8666666667,70.5,1.0,38.1666666667,3.4833333333,5.485769501,5.485769501
90,0,22.0,36.9666666667,24.5566666667,33.5266666667,23.2,34.79,22.26,34.0,20.5,43.745,13.5475,1.075,21.2,34.156,22.5333333333,38.5666666667,20.5,36.8414285714,9.1,766.9,68.0,1.0,40.0,3.5,12.7297105035,12.7297105035
70,10,22.1,37.3,25.03,33.66,23.1,34.9333333333,22.39,34.0666666667,20.5,44.3,13.8966666667,1.0,21.2,33.7971428571,22.5,38.5,20.5,37.094,9.4333333333,766.8833333333,67.1666666667,1.1666666667,40.0,3.6166666667,18.1227918132,18.1227918132
80,0,22.1,37.6333333333,25.4933333333,32.43,23.1,35.06,22.4633333333,34.3333333333,20.4266666667,44.36,14.1966666667,1.0,21.2,33.476,22.5,38.56,20.5,37.44,9.7666666667,766.8666666667,66.3333333333,1.3333333333,40.0,3.7333333333,41.4566266001,41.4566266001
60,10,22.2,38.0,25.8266666667,31.43,23.1,35.2666666667,22.5,34.4333333333,20.4633333333,44.1933333333,14.4425,1.0,21.2,33.0957142857,22.5,38.7,20.6,37.7,10.1,766.85,65.5,1.5,40.0,3.85,4.7639004653,4.7639004653
50,10,22.2675,38.1725,26.1333333333,30.9666666667,23.1,35.4,22.5666666667,34.5,20.39,43.9333333333,14.7933333333,1.0,21.1,32.9,22.5,38.7,20.5285714286,37.6528571429,10.4333333333,766.8333333333,64.6666666667,1.6666666667,40.0,3.9666666667,41.0139862564,41.0139862564
80,0,22.29,38.89,26.3266666667,30.4933333333,23.1,35.6266666667,22.6333333333,34.5966666667,20.7333333333,58.73,15.2566666667,1.0,21.1285714286,32.6685714286,22.5,38.7,20.6,37.718,10.7666666667,766.8166666667,63.8333333333,1.8333333333,40.0,4.0833333333,3.0145188095,3.0145188095
80,0,22.4266666667,40.4266666667,26.4266666667,30.03,23.1,35.875,22.7,34.79,21.0,63.59,15.59,1.0,21.1,32.458,22.5,38.6266666667,20.5714285714,37.79,11.1,766.8,63.0,2.0,40.0,4.2,31.2576036318,31.2576036318
170,0,22.23,35.4566666667,19.6,37.9333333333,23.3566666667,36.3333333333,22.29,32.92,20.7,41.8266666667,6.1,28.6666666667,22.0,34.0671428571,23.478,40.436,20.6,39.79,5.3,763.2,75.0,3.0,40.0,1.2,2.1945757442,2.1945757442
400,0,22.29,35.8633333333,19.6,37.9333333333,23.29,36.0666666667,22.29,33.09,20.7,41.76,6.4933333333,25.7333333333,22.0,33.554,23.39,39.8714285714,20.6,39.6566666667,5.75,763.1666666667,73.5,2.8333333333,40.0,1.3333333333,1.7845202936,1.7845202936
150,0,22.23,36.03,19.6,37.7,23.29,35.9,22.29,33.0,20.7,41.4266666667,7.0666666667,21.4266666667,21.9371428571,33.1785714286,23.39,39.416,20.6,39.5266666667,6.2,763.1333333333,72.0,2.6666666667,40.0,1.4666666667,6.8570461008,6.8570461008
70,0,22.29,36.09,19.6666666667,37.7,23.29,35.8266666667,22.29,32.86,20.79,40.6933333333,7.8666666667,16.3666666667,21.89,32.794,23.3275,39.06125,20.6,39.1933333333,6.65,763.1,70.5,2.5,40.0,1.6,10.4490954196,10.4490954196
110,10,22.29,36.0266666667,19.7,37.4666666667,23.29,35.8633333333,22.29,32.79,20.8566666667,40.36,9.0966666667,11.2,21.89,32.4971428571,23.29,38.6785714286,20.6,38.7333333333,7.1,763.0666666667,69.0,2.3333333333,40.0,1.7333333333,30.1347989473,30.1347989473
100,0,22.29,35.9,20.2475,37.125,23.3566666667,35.79,22.29,32.8633333333,20.89,39.995,10.23,8.46,21.89,32.254,23.29,38.418,20.6,38.1933333333,7.55,763.0333333333,67.5,2.1666666667,40.0,1.8666666667,1.3102567522,1.3102567522
120,0,22.29,35.7233333333,21.2966666667,36.0933333333,23.5333333333,35.7,22.29,33.1266666667,20.79,39.9333333333,11.3933333333,3.99,21.89,32.1371428571,23.2257142857,38.1471428571,20.7,37.8266666667,8.0,763.0,66.0,2.0,40.0,2.0,43.2757655741,43.2757655741
80,0,22.29,35.4633333333,21.9933333333,34.3,23.6,35.5666666667,22.29,33.26,20.79,40.06,12.1933333333,1.9966666667,21.87,32.072,23.2,38.0,20.7,37.9,8.55,762.9666666667,63.8333333333,2.1666666667,40.0,1.9833333333,28.732783813,28.732783813
90,0,22.29,34.6,22.4666666667,32.1,23.73,35.4,22.3566666667,31.8933333333,20.79,40.09,13.23,1.0,21.8614285714,32.0,23.2,37.8514285714,20.73,37.6,9.1,762.9333333333,61.6666666667,2.3333333333,40.0,1.9666666667,30.2934893756,30.2934893756
120,10,22.29,33.6666666667,23.3,31.19,23.6633333333,35.0,22.29,31.5666666667,20.79,40.03,14.0233333333,1.0,21.89,32.09,23.2,37.736,20.79,37.2666666667,9.65,762.9,59.5,2.5,40.0,1.95,3.769739822,3.769739822
390,0,22.29,33.7333333333,24.0333333333,30.1233333333,23.39,34.99,22.4266666667,31.8,20.79,40.2,14.7933333333,1.0,21.8328571429,32.07,23.2,37.7,20.79,37.1633333333,10.2,762.8666666667,57.3333333333,2.6666666667,40.0,1.9333333333,47.0602907706,47.0602907706
240,0,22.29,34.0725,24.6633333333,28.7966666667,23.39,34.42,22.5,31.86,20.79,40.1266666667,15.1266666667,1.0,21.79,31.856,23.16,37.59,20.79,37.09,10.75,762.8333333333,55.1666666667,2.8333333333,40.0,1.9166666667,2.5676143006,2.5676143006
120,0,22.29,33.63,24.9966666667,28.0566666667,23.4633333333,34.09,22.6,31.745,20.79,39.8333333333,15.3266666667,1.0,21.79,31.5257142857,23.1428571429,37.5385714286,20.8233333333,37.4333333333,11.3,762.8,53.0,3.0,40.0,1.9,31.0181906214,31.0181906214
70,0,22.3233333333,32.9,25.4933333333,27.0,23.5,34.0,22.73,32.0666666667,20.79,39.5,15.7333333333,1.0,21.79,31.54,23.14,37.44,20.89,37.56,11.6333333333,762.7666666667,52.1666666667,3.3333333333,40.0,1.9833333333,18.4868421755,18.4868421755
90,0,22.39,32.76,25.9,26.46,23.5,34.06,22.8566666667,32.3333333333,20.73,39.1,16.1,1.0,21.79,31.51,23.1,37.2957142857,20.79,37.59,11.9666666667,762.7333333333,51.3333333333,3.6666666667,40.0,2.0666666667,27.5582876173,27.5582876173
80,0,22.39,32.4,26.2633333333,25.6,23.4633333333,33.8633333333,22.89,32.0333333333,20.73,38.7666666667,16.3233333333,1.0,21.79,31.3328571429,23.1,37.2,20.79,37.59,12.3,762.7,50.5,4.0,40.0,2.15,22.275178018,22.275178018
70,0,22.39,32.2,26.4633333333,25.6,23.39,33.79,22.89,31.5666666667,20.73,38.56,16.4633333333,1.0,21.79,31.29,23.1,37.2671428571,20.79,37.59,12.6333333333,762.6666666667,49.6666666667,4.3333333333,40.0,2.2333333333,45.8314388292,45.8314388292
80,10,22.39,32.29,26.7633333333,25.6666666667,23.39,33.8266666667,22.79,31.5,20.73,38.36,16.9266666667,1.0,21.79,31.2357142857,23.1,37.378,20.79,37.4666666667,12.9666666667,762.6333333333,48.8333333333,4.6666666667,40.0,2.3166666667,32.470502425,32.470502425
110,0,22.39,32.3633333333,26.89,25.5333333333,23.39,33.9666666667,22.79,31.5,21.4333333333,66.1266666667,17.26,1.0,21.79,30.754,23.1,37.29,20.79,37.4,13.3,762.6,48.0,5.0,40.0,2.4,3.809952992,3.809952992
60,0,22.79,37.3333333333,20.6,39.0,23.89,36.9,22.5,35.1333333333,19.6,59.53,9.2566666667,40.1333333333,22.39,36.56,22.79,41.9,21.1,41.3842857143,9.6,755.2,79.0,3.0,40.0,6.1,0.1776865334,0.1776865334
60,0,22.79,37.29,20.6,38.9333333333,23.89,36.9,22.5,35.29,19.6,58.3233333333,9.53,39.5266666667,22.39,36.2571428571,22.79,41.8633333333,21.1,41.214,9.7833333333,755.2,78.8333333333,2.6666666667,40.0,6.25,8.4422933636,8.4422933636
70,0,22.79,37.49,20.7,38.9,23.89,36.9,22.5,35.29,19.5333333333,57.1966666667,9.93,39.3333333333,22.29,35.9,22.79,41.8633333333,21.1,40.9971428571,9.9666666667,755.2,78.6666666667,2.3333333333,40.0,6.4,2.0463405177,2.0463405177
670,0,22.79,37.4,20.7,38.9,23.89,36.9,22.5,35.29,19.5666666667,56.1966666667,10.6566666667,40.9333333333,22.29,35.656,22.79,41.9,21.1,40.754,10.15,755.2,78.5,2.0,40.0,6.55,6.4466662705,6.4466662705
470,0,22.79,37.3266666667,20.73,38.8633333333,23.7925,36.7225,22.5,35.3175,19.5,55.53,12.0966666667,37.0,22.29,35.5242857143,22.79,41.8266666667,21.1142857143,40.7671428571,10.3333333333,755.2,78.3333333333,1.6666666667,40.0,6.7,46.4088234352,46.4088234352
150,0,22.79,37.1333333333,21.1233333333,38.5966666667,23.6333333333,36.4633333333,22.5,35.4,19.5,54.8333333333,13.2966666667,30.5266666667,22.29,35.378,22.79,41.7233333333,21.2,41.0,10.5166666667,755.2,78.1666666667,1.3333333333,40.0,6.85,12.7161385841,12.7161385841
70,0,22.79,36.9333333333,22.13,37.4566666667,23.5666666667,36.2666666667,22.5,35.5,19.5,54.2266666667,14.5666666667,23.9666666667,22.29,35.2257142857,22.73,41.59,21.2257142857,41.6685714286,10.7,755.2,78.0,1.0,40.0,7.0,34.2713194783,34.2713194783
110,0,22.79,37.05,22.39,36.53,23.36,35.7266666667,22.5666666667,35.56,19.5666666667,53.6966666667,15.4333333333,18.1666666667,22.2,35.09,22.79,41.56,21.29,42.2,11.2833333333,755.15,76.8333333333,1.0,40.0,7.3166666667,32.4579860666,32.4579860666
110,0,22.7,36.6633333333,22.6966666667,36.0266666667,23.36,35.79,22.6,35.59,19.5,53.03,16.3,10.59,22.2257142857,34.9814285714,22.79,41.56,21.3042857143,41.9814285714,11.8666666667,755.1,75.6666666667,1.0,40.0,7.6333333333,13.3650551317,13.3650551317
100,0,22.6333333333,36.53,23.2233333333,35.4933333333,23.5666666667,35.73,22.6666666667,35.6633333333,19.5666666667,52.0633333333,16.9666666667,7.59,22.2,34.878,22.79,41.59,21.35,41.696,12.45,755.05,74.5,1.0,40.0,7.95,49.9067598372,49.9067598372
100,0,22.6,36.4666666667,24.0233333333,34.3933333333,23.7,35.7,22.73,35.7,19.5666666667,51.73,17.7333333333,4.5966666667,22.2,34.79,22.79,41.59,21.39,41.3971428571,13.0333333333,755.0,73.3333333333,1.0,40.0,8.2666666667,18.8136657118,18.8136657118
80,0,22.6,36.4666666667,24.4966666667,33.6666666667,23.76,35.6266666667,22.8566666667,35.76,19.6,50.96,18.3333333333,3.99,22.254,34.856,22.79,41.59,21.39,41.1725,13.6166666667,754.95,72.1666666667,1.0,40.0,8.5833333333,49.569157057,49.569157057
90,0,22.6,36.5666666667,24.86,33.0633333333,23.79,35.59,23.0,35.79,19.6,50.5,19.0666666667,1.6666666667,22.2,34.79,22.79,41.59,21.39,41.0,14.2,754.9,71.0,1.0,40.0,8.9,6.240540999,6.240540999
110,0,22.6,36.7,25.1933333333,32.53,23.8566666667,35.7233333333,23.0666666667,35.79,19.6,49.96,19.4,1.0,22.218,34.812,22.79,41.56,21.39,40.8514285714,14.5666666667,754.85,68.3333333333,1.3333333333,40.0,8.65,20.4115707777,20.4115707777
450,0,22.6333333333,37.0666666667,25.5666666667,32.0333333333,23.76,35.73,23.2,35.79,19.6,49.5666666667,19.6333333333,1.0,22.2257142857,34.8214285714,22.865,41.5,21.39,40.714,14.9333333333,754.8,65.6666666667,1.6666666667,40.0,8.4,5.3548894473,5.3548894473
